pid,fid16,cfps_age,cfps_gender,qea0,qq301,qz202,cfps2016edu
510199102,510199,50,女,在婚（有配偶）,否,5,小学
510212101,510212,53,女,在婚（有配偶）,否,5,文盲/半文盲
510211101,510211,44,女,在婚（有配偶）,否,6,初中
510197101,510197,60,男,在婚（有配偶）,是,5,文盲/半文盲
510122101,510122,40,女,在婚（有配偶）,否,6,初中
510126103,510126,44,男,在婚（有配偶）,是,6,初中
510195102,510195,59,女,在婚（有配偶）,是,6,文盲/半文盲
510121101,253169,40,男,离婚,否,7,高中/中专/技校/职高
510217101,510217,61,男,在婚（有配偶）,否,6,文盲/半文盲
510195101,510195,59,男,在婚（有配偶）,否,5,小学
510129101,510129,54,女,在婚（有配偶）,否,5,小学
510126104,510126,42,女,在婚（有配偶）,否,6,初中
510214101,510214,65,男,在婚（有配偶）,否,2,文盲/半文盲
510150104,510150,49,女,在婚（有配偶）,否,6,小学
510148102,510148,53,男,离婚,否,6,初中
510235101,510235,49,男,丧偶,是,6,文盲/半文盲
510150102,510150,77,女,在婚（有配偶）,,,文盲/半文盲
510197104,510197,30,女,在婚（有配偶）,否,6,初中
510211103,510211,21,男,未婚,否,4,初中
510886101,510886,39,男,离婚,否,7,高中/中专/技校/职高
510863101,510863,52,男,在婚（有配偶）,否,4,初中
510795101,510795,59,女,在婚（有配偶）,是,5,文盲/半文盲
510796102,510796,53,男,在婚（有配偶）,是,5,初中
510853101,510853,51,男,在婚（有配偶）,是,5,文盲/半文盲
510881102,510881,52,女,丧偶,否,7,小学
510808102,510808,63,女,在婚（有配偶）,否,5,文盲/半文盲
510800101,510800,70,男,在婚（有配偶）,否,5,小学
510877102,510877,58,男,在婚（有配偶）,否,5,初中
510874101,510874,43,男,在婚（有配偶）,否,7,小学
510900103,510900,24,男,未婚,否,6,
510790101,510790,40,男,在婚（有配偶）,否,5,初中
510811103,510811,27,男,同居,否,5,初中
510813103,510813,26,女,离婚,否,5,初中
510889101,510889,53,男,在婚（有配偶）,否,4,高中/中专/技校/职高
510810102,510810,54,男,在婚（有配偶）,否,5,文盲/半文盲
510877101,510877,54,女,在婚（有配偶）,否,6,初中
510803101,510803,70,男,在婚（有配偶）,是,5,初中
510867102,510867,74,男,在婚（有配偶）,否,4,文盲/半文盲
510870101,510870,53,男,在婚（有配偶）,否,4,初中
510889102,510889,74,女,丧偶,否,4,小学
510795502,510795,24,女,在婚（有配偶）,否,5,初中
510874102,510874,41,女,在婚（有配偶）,否,7,小学
510816101,510816,44,男,在婚（有配偶）,是,5,文盲/半文盲
510867105,180943,25,男,未婚,,,硕士
510808101,510808,63,男,在婚（有配偶）,否,5,小学
510794102,510794,53,女,在婚（有配偶）,否,5,初中
510893101,510893,67,男,在婚（有配偶）,否,7,大专
510816102,510816,41,女,在婚（有配偶）,否,5,文盲/半文盲
510886102,510886,64,男,在婚（有配偶）,是,3,文盲/半文盲
510868104,510868,47,女,在婚（有配偶）,否,4,小学
510876102,510876,63,男,在婚（有配偶）,否,5,初中
510896103,510896,60,女,在婚（有配偶）,否,6,文盲/半文盲
510810101,510810,50,女,在婚（有配偶）,否,5,初中
510895551,510895,49,女,丧偶,否,5,
510856101,510856,27,男,在婚（有配偶）,否,5,初中
510794101,510794,54,男,在婚（有配偶）,否,5,初中
510795104,510795,33,男,在婚（有配偶）,否,5,文盲/半文盲
510868103,510868,52,男,在婚（有配偶）,否,4,小学
510798101,510798,83,男,在婚（有配偶）,否,5,文盲/半文盲
510882101,510882,46,男,在婚（有配偶）,否,6,文盲/半文盲
510813102,510813,48,女,在婚（有配偶）,否,5,初中
510900102,510900,45,女,离婚,否,4,小学
510872101,510872,49,男,在婚（有配偶）,是,4,小学
510886103,510886,63,女,在婚（有配偶）,否,6,文盲/半文盲
510856501,510856,26,女,在婚（有配偶）,否,5,小学
510811101,510811,50,男,离婚,否,5,小学
510790103,510790,67,女,在婚（有配偶）,是,4,文盲/半文盲
510896102,510896,65,男,在婚（有配偶）,否,5,初中
510856103,510856,49,女,在婚（有配偶）,否,5,初中
510866101,510866,69,女,丧偶,否,4,文盲/半文盲
510790102,510790,67,男,在婚（有配偶）,否,6,文盲/半文盲
510900101,510900,49,男,离婚,否,4,小学
510796101,510796,51,女,在婚（有配偶）,否,5,初中
510808103,130031,35,男,未婚,,,
510856431,510856,89,女,丧偶,否,5,文盲/半文盲
510882103,510882,46,女,在婚（有配偶）,否,7,
510877103,510877,33,男,未婚,否,7,高中/中专/技校/职高
510793104,234434,32,女,在婚（有配偶）,否,6,小学
510876101,510876,38,男,在婚（有配偶）,否,6,高中/中专/技校/职高
510867103,510867,72,女,在婚（有配偶）,否,4,初中
510800102,510800,66,女,在婚（有配偶）,否,5,小学
510793101,510793,52,男,在婚（有配偶）,否,5,初中
510881105,147935,31,女,在婚（有配偶）,否,7,
510870102,510870,52,女,在婚（有配偶）,否,5,小学
510893102,510893,68,女,在婚（有配偶）,否,7,小学
510813101,510813,49,男,在婚（有配偶）,是,5,小学
510882102,510882,80,男,在婚（有配偶）,否,4,
510793102,510793,52,女,在婚（有配偶）,否,6,小学
510846101,510846,55,男,在婚（有配偶）,是,5,小学
510849101,510849,73,男,离婚,否,4,小学
510863102,510863,51,女,在婚（有配偶）,否,4,初中
510871101,510871,76,男,在婚（有配偶）,否,4,高中/中专/技校/职高
510879102,510879,63,女,在婚（有配偶）,否,6,文盲/半文盲
510881103,147935,32,男,在婚（有配偶）,否,6,
510871102,510871,67,女,在婚（有配偶）,否,4,文盲/半文盲
510896104,510896,36,男,未婚,否,6,高中/中专/技校/职高
510798102,510798,80,女,在婚（有配偶）,否,6,小学
510816103,510816,20,男,未婚,否,4,小学
510790104,510790,39,女,在婚（有配偶）,否,7,初中
510879101,510879,66,男,在婚（有配偶）,否,6,小学
510895101,510895,50,男,离婚,否,7,初中
510876104,510876,36,女,在婚（有配偶）,否,7,初中
510878102,510878,52,女,在婚（有配偶）,否,6,初中
510876103,510876,62,女,在婚（有配偶）,否,5,文盲/半文盲
510033102,510033,62,男,在婚（有配偶）,否,6,小学
510037103,510037,31,男,在婚（有配偶）,否,7,小学
510057102,510057,35,女,在婚（有配偶）,否,4,初中
510033101,510033,57,女,在婚（有配偶）,否,6,文盲/半文盲
510004101,510004,48,女,在婚（有配偶）,否,7,初中
510018431,510018,83,男,在婚（有配偶）,否,5,高中/中专/技校/职高
510048103,510048,35,女,在婚（有配偶）,否,7,高中/中专/技校/职高
510059102,510059,44,女,在婚（有配偶）,否,6,小学
510003101,510003,90,男,在婚（有配偶）,是,5,小学
510060103,510060,29,女,在婚（有配偶）,否,6,
510059101,510059,46,男,在婚（有配偶）,是,7,初中
510055102,510055,43,女,在婚（有配偶）,否,6,初中
510037431,510037,25,女,在婚（有配偶）,否,6,小学
510041501,510041,24,女,在婚（有配偶）,否,7,高中/中专/技校/职高
510037101,510037,51,女,在婚（有配偶）,否,6,小学
510036101,510036,59,女,在婚（有配偶）,否,5,高中/中专/技校/职高
510037102,510037,52,男,在婚（有配偶）,否,7,文盲/半文盲
510004102,510004,51,男,在婚（有配偶）,否,6,文盲/半文盲
510053101,510053,73,女,在婚（有配偶）,否,7,小学
510056101,214850,51,男,在婚（有配偶）,是,6,小学
510034101,510034,62,男,在婚（有配偶）,是,7,文盲/半文盲
510006102,510006,64,女,丧偶,否,5,文盲/半文盲
510057101,510057,67,女,丧偶,否,6,文盲/半文盲
510041101,510041,51,女,在婚（有配偶）,否,7,初中
510049102,510049,71,女,在婚（有配偶）,否,7,文盲/半文盲
510053104,510053,52,女,在婚（有配偶）,,,初中
510003102,510003,80,女,在婚（有配偶）,否,4,文盲/半文盲
510020102,510020,91,女,丧偶,,,文盲/半文盲
510057431,510057,42,男,在婚（有配偶）,,,初中
510047101,510047,43,女,在婚（有配偶）,否,7,小学
510020431,510020,56,男,离婚,否,7,
510034102,510034,64,女,在婚（有配偶）,否,7,小学
510039101,510039,47,女,在婚（有配偶）,否,6,文盲/半文盲
510060101,510060,52,女,在婚（有配偶）,否,6,小学
510050102,510050,45,男,在婚（有配偶）,否,7,初中
510052101,510052,63,男,在婚（有配偶）,是,7,文盲/半文盲
510039104,510039,25,女,在婚（有配偶）,否,7,高中/中专/技校/职高
510058102,510058,41,女,在婚（有配偶）,否,6,初中
510050101,510050,41,女,在婚（有配偶）,否,7,小学
510038101,510038,46,女,在婚（有配偶）,否,7,小学
510018432,510018,84,女,在婚（有配偶）,否,5,初中
510044103,510044,29,女,在婚（有配偶）,否,7,初中
510055101,510055,55,男,在婚（有配偶）,否,6,文盲/半文盲
510050103,510050,21,女,在婚（有配偶）,否,7,高中/中专/技校/职高
510051101,510051,61,男,在婚（有配偶）,是,7,文盲/半文盲
510044551,510044,30,男,在婚（有配偶）,是,7,高中/中专/技校/职高
510044101,510044,52,女,在婚（有配偶）,否,6,文盲/半文盲
510038102,510038,46,男,在婚（有配偶）,是,7,小学
510039103,510039,80,男,丧偶,否,7,文盲/半文盲
510018101,510018,46,男,在婚（有配偶）,是,5,高中/中专/技校/职高
510056104,510056,30,男,在婚（有配偶）,是,6,初中
510053103,510053,51,男,在婚（有配偶）,,,文盲/半文盲
510051102,510051,55,女,在婚（有配偶）,否,7,初中
510036102,510036,62,男,在婚（有配偶）,否,7,文盲/半文盲
510059103,510059,23,女,在婚（有配偶）,是,7,高中/中专/技校/职高
510056103,510056,28,女,在婚（有配偶）,否,7,初中
510029102,510029,70,女,丧偶,否,4,文盲/半文盲
510041102,510041,48,男,在婚（有配偶）,否,7,小学
510053105,510053,29,男,在婚（有配偶）,,,初中
510044102,510044,54,男,在婚（有配偶）,是,7,小学
510039501,510039,23,女,在婚（有配偶）,否,7,高中/中专/技校/职高
510039102,510039,45,男,在婚（有配偶）,否,7,小学
510060104,129486,29,男,在婚（有配偶）,,,
510004104,510004,80,女,丧偶,,,文盲/半文盲
510045101,510045,78,女,丧偶,否,6,小学
510052102,510052,58,女,在婚（有配偶）,否,7,文盲/半文盲
510049101,510049,80,男,在婚（有配偶）,否,6,小学
510059551,510059,24,男,在婚（有配偶）,否,7,文盲/半文盲
510018102,510018,19,男,未婚,否,7,大专
510053102,510053,77,男,在婚（有配偶）,是,7,文盲/半文盲
510034531,510034,36,男,在婚（有配偶）,否,6,高中/中专/技校/职高
510029103,510029,39,男,未婚,否,5,
510047103,510047,16,女,未婚,否,7,初中
510018501,510018,46,女,在婚（有配偶）,否,7,初中
510042102,510042,70,男,在婚（有配偶）,是,7,文盲/半文盲
510038103,510038,24,女,未婚,否,7,大学本科
510048102,510048,62,女,在婚（有配偶）,否,7,初中
510954103,510954,18,女,未婚,否,6,高中/中专/技校/职高
511041101,511041,58,女,在婚（有配偶）,否,5,小学
510953101,510953,53,女,在婚（有配偶）,否,6,高中/中专/技校/职高
510959551,510959,50,女,在婚（有配偶）,否,6,
510950102,510950,63,男,在婚（有配偶）,否,6,文盲/半文盲
510953431,510953,83,男,丧偶,,,小学
510950106,510950,63,女,在婚（有配偶）,否,5,文盲/半文盲
510947101,510947,53,女,在婚（有配偶）,否,5,高中/中专/技校/职高
510948101,510948,47,女,在婚（有配偶）,否,6,文盲/半文盲
511029101,511029,68,男,在婚（有配偶）,否,6,初中
511041431,511041,30,女,在婚（有配偶）,否,7,大专
510947102,510947,53,男,在婚（有配偶）,否,5,高中/中专/技校/职高
510950101,510950,38,女,在婚（有配偶）,否,6,初中
510950107,510950,92,男,丧偶,,,文盲/半文盲
510955101,510955,64,女,在婚（有配偶）,否,6,小学
511030101,511030,42,男,在婚（有配偶）,是,6,大专
511041102,511041,60,男,在婚（有配偶）,否,6,初中
510959101,510959,52,男,在婚（有配偶）,否,6,
510954101,510954,51,女,在婚（有配偶）,否,6,初中
511030105,511030,63,女,在婚（有配偶）,否,5,小学
510957102,510957,50,女,在婚（有配偶）,否,6,小学
510947104,510947,18,男,未婚,否,7,高中/中专/技校/职高
510958101,510958,52,男,在婚（有配偶）,是,6,小学
510960101,510960,53,女,丧偶,否,5,文盲/半文盲
510956101,510956,42,女,在婚（有配偶）,否,6,初中
511030104,511030,69,男,在婚（有配偶）,,,小学
510947103,510947,78,女,丧偶,否,6,文盲/半文盲
510960432,510960,25,女,同居,否,6,小学
510991101,510991,52,男,在婚（有配偶）,否,6,高中/中专/技校/职高
510950104,510950,17,女,未婚,否,6,初中
510950103,510950,43,男,在婚（有配偶）,否,6,大专
510955102,510955,68,男,在婚（有配偶）,否,6,文盲/半文盲
510949101,510949,85,女,丧偶,是,5,文盲/半文盲
510951102,510951,45,男,在婚（有配偶）,否,6,初中
511042104,511042,53,女,在婚（有配偶）,否,7,大学本科
511025101,511025,69,女,丧偶,否,5,文盲/半文盲
511023101,511023,54,女,在婚（有配偶）,否,5,高中/中专/技校/职高
510954102,510954,53,男,在婚（有配偶）,否,5,高中/中专/技校/职高
511030102,511030,38,女,在婚（有配偶）,否,6,初中
510605102,510605,46,男,在婚（有配偶）,是,5,文盲/半文盲
510600103,510600,42,女,在婚（有配偶）,否,4,文盲/半文盲
510586101,510586,52,男,在婚（有配偶）,否,4,初中
510643101,510643,43,男,在婚（有配偶）,否,4,文盲/半文盲
510664101,510664,67,女,在婚（有配偶）,否,3,文盲/半文盲
510657101,510657,75,女,在婚（有配偶）,是,3,文盲/半文盲
510657102,510657,75,男,在婚（有配偶）,否,4,文盲/半文盲
510656101,272947,73,女,在婚（有配偶）,否,4,初中
510656105,272947,43,男,在婚（有配偶）,否,5,初中
510587104,510587,45,女,在婚（有配偶）,否,4,文盲/半文盲
510649101,510649,52,男,在婚（有配偶）,是,6,文盲/半文盲
510612101,510612,38,男,在婚（有配偶）,否,4,文盲/半文盲
510587103,510587,70,女,在婚（有配偶）,否,3,文盲/半文盲
510659103,510659,72,女,在婚（有配偶）,否,3,文盲/半文盲
510608105,510608,18,男,未婚,是,6,高中/中专/技校/职高
510651101,510651,49,男,在婚（有配偶）,否,4,小学
510597101,510597,37,女,在婚（有配偶）,否,5,小学
510586105,510586,17,男,未婚,否,5,初中
510604105,510604,16,男,未婚,,,文盲/半文盲
510592102,510592,77,女,在婚（有配偶）,否,3,文盲/半文盲
510607102,510607,52,男,在婚（有配偶）,是,4,初中
510597581,510597,60,男,在婚（有配偶）,是,4,
510592101,510592,80,男,在婚（有配偶）,否,4,初中
510600104,510600,21,女,未婚,否,6,初中
510643106,510643,83,女,丧偶,,,文盲/半文盲
510590102,510590,73,男,在婚（有配偶）,,,文盲/半文盲
510602103,510602,68,女,在婚（有配偶）,否,3,文盲/半文盲
510608104,510608,40,女,在婚（有配偶）,否,5,小学
510666103,510666,24,男,在婚（有配偶）,否,5,初中
510653101,510653,61,男,在婚（有配偶）,是,4,初中
510642102,510642,54,女,在婚（有配偶）,否,4,高中/中专/技校/职高
510666102,510666,49,女,丧偶,否,4,文盲/半文盲
510651105,510651,87,女,丧偶,,,文盲/半文盲
510645102,510645,69,女,在婚（有配偶）,否,3,文盲/半文盲
272947502,272947,18,女,未婚,否,7,初中
510610552,510610,19,女,在婚（有配偶）,否,5,初中
510589531,510589,37,男,在婚（有配偶）,否,4,小学
510647103,510647,61,女,在婚（有配偶）,否,2,文盲/半文盲
510611101,510611,48,女,在婚（有配偶）,否,4,文盲/半文盲
510648102,510648,57,男,在婚（有配偶）,否,6,初中
510594102,510594,44,男,在婚（有配偶）,是,5,初中
510587105,510587,23,女,在婚（有配偶）,,,高中/中专/技校/职高
510601102,510601,61,女,在婚（有配偶）,否,3,文盲/半文盲
510659101,510659,43,男,未婚,否,4,文盲/半文盲
510604103,510604,39,男,在婚（有配偶）,否,5,小学
510604104,510604,37,女,在婚（有配偶）,,,文盲/半文盲
510609104,510609,29,男,在婚（有配偶）,否,5,初中
510647104,510647,39,女,在婚（有配偶）,否,4,高中/中专/技校/职高
510601101,510601,64,男,在婚（有配偶）,否,4,文盲/半文盲
510666104,510666,22,女,在婚（有配偶）,,,初中
510608102,510608,64,男,在婚（有配偶）,否,5,文盲/半文盲
510664102,510664,64,男,在婚（有配偶）,否,3,
510589101,510589,61,男,丧偶,否,4,文盲/半文盲
510612103,510612,40,女,在婚（有配偶）,否,4,文盲/半文盲
510651104,510651,24,男,未婚,,,初中
510591501,510591,27,女,在婚（有配偶）,否,4,大学本科
510590103,510590,49,女,在婚（有配偶）,否,4,文盲/半文盲
510587102,510587,76,男,在婚（有配偶）,否,4,小学
510647102,510647,62,男,在婚（有配偶）,否,4,文盲/半文盲
510665102,510665,66,女,在婚（有配偶）,否,4,文盲/半文盲
510654101,510654,72,男,在婚（有配偶）,是,3,文盲/半文盲
510592104,510592,51,女,在婚（有配偶）,否,4,小学
510602101,510602,76,男,在婚（有配偶）,否,4,小学
510596103,510596,43,男,在婚（有配偶）,否,4,小学
510612102,510612,63,女,丧偶,否,3,文盲/半文盲
510599103,510599,43,女,在婚（有配偶）,否,4,文盲/半文盲
510600101,510600,43,男,在婚（有配偶）,是,5,高中/中专/技校/职高
510597582,510597,60,女,在婚（有配偶）,否,4,
510609101,510609,51,女,在婚（有配偶）,否,3,文盲/半文盲
510646101,510646,60,男,在婚（有配偶）,是,4,小学
510665101,510665,64,男,在婚（有配偶）,否,3,文盲/半文盲
510594101,510594,44,女,在婚（有配偶）,否,4,小学
510651103,510651,25,女,在婚（有配偶）,,,
510610103,510610,30,男,同居,否,6,文盲/半文盲
510597551,510597,92,女,丧偶,,,小学
510650106,510650,29,女,在婚（有配偶）,否,4,小学
510661101,510661,53,女,在婚（有配偶）,否,4,小学
510604102,510604,65,女,丧偶,否,4,文盲/半文盲
510667101,510667,40,女,在婚（有配偶）,否,4,文盲/半文盲
510597102,510597,41,男,在婚（有配偶）,否,5,高中/中专/技校/职高
510590105,510590,16,男,未婚,否,5,初中
510609501,510609,23,女,在婚（有配偶）,否,4,初中
510651102,510651,51,女,在婚（有配偶）,否,4,初中
510591101,510591,50,女,在婚（有配偶）,否,5,小学
510661431,510661,31,男,在婚（有配偶）,,,初中
510649102,510649,50,女,在婚（有配偶）,否,6,文盲/半文盲
510657104,510657,17,女,未婚,否,4,初中
510661581,510661,55,男,在婚（有配偶）,否,4,
272947503,272947,16,女,未婚,否,5,小学
510607101,510607,53,女,在婚（有配偶）,否,4,文盲/半文盲
510654102,510654,71,女,在婚（有配偶）,否,3,小学
510605101,510605,40,女,在婚（有配偶）,否,5,文盲/半文盲
510657103,510657,40,男,在婚（有配偶）,是,5,文盲/半文盲
510643102,510643,44,女,在婚（有配偶）,否,4,初中
510596502,510596,31,女,在婚（有配偶）,否,4,小学
510666431,510666,21,女,在婚（有配偶）,否,4,初中
510653102,510653,59,女,在婚（有配偶）,否,3,文盲/半文盲
510610102,510610,60,女,在婚（有配偶）,,,文盲/半文盲
510595101,510595,42,女,丧偶,否,4,初中
510668105,510668,48,女,在婚（有配偶）,否,4,文盲/半文盲
510665432,510665,34,男,在婚（有配偶）,,,小学
510659102,510659,70,男,在婚（有配偶）,,,文盲/半文盲
510608101,510608,41,男,在婚（有配偶）,否,5,文盲/半文盲
510611104,510611,71,男,在婚（有配偶）,是,缺失,文盲/半文盲
510656106,272947,38,女,在婚（有配偶）,否,5,初中
510610101,510610,61,男,在婚（有配偶）,是,3,文盲/半文盲
510591581,510591,84,女,丧偶,,,初中
510594103,510594,21,男,在婚（有配偶）,,,小学
510646102,510646,61,女,在婚（有配偶）,否,5,文盲/半文盲
510587101,510587,46,男,在婚（有配偶）,是,4,文盲/半文盲
510588103,510588,54,女,在婚（有配偶）,否,4,文盲/半文盲
510645101,510645,76,男,在婚（有配偶）,,,文盲/半文盲
510650103,510650,69,女,丧偶,是,4,文盲/半文盲
510588551,510588,25,女,在婚（有配偶）,否,4,初中
510646103,510646,22,女,未婚,是,5,大专
510599101,510599,43,男,在婚（有配偶）,否,5,小学
510608103,510608,65,女,在婚（有配偶）,否,4,文盲/半文盲
510600105,510600,16,男,未婚,是,5,初中
510600102,510600,72,女,丧偶,否,3,文盲/半文盲
510657106,510657,39,女,在婚（有配偶）,否,4,文盲/半文盲
510591103,510591,29,男,在婚（有配偶）,否,5,初中
510656102,272947,74,男,在婚（有配偶）,是,5,初中
510599102,510599,87,男,丧偶,是,4,小学
510658102,510658,55,女,离婚,否,4,文盲/半文盲
510665431,510665,31,女,在婚（有配偶）,,,初中
510598102,510598,59,女,在婚（有配偶）,否,4,文盲/半文盲
510647105,510647,16,女,未婚,否,4,初中
510598101,510598,62,男,在婚（有配偶）,是,4,文盲/半文盲
510590101,510590,45,男,在婚（有配偶）,否,4,小学
510587106,510587,20,男,未婚,是,5,初中
510591104,510591,18,女,未婚,否,5,初中
510611102,510611,51,男,在婚（有配偶）,否,4,小学
510647101,510647,36,男,在婚（有配偶）,否,4,小学
510586102,510586,51,女,在婚（有配偶）,否,4,小学
510645401,510645,46,男,在婚（有配偶）,否,3,文盲/半文盲
510888103,510888,46,女,在婚（有配偶）,否,5,
510880104,510880,83,女,丧偶,否,5,文盲/半文盲
510829435,510829,46,男,在婚（有配偶）,否,5,
510841102,510841,44,男,在婚（有配偶）,否,5,初中
510841101,510841,81,男,丧偶,否,4,文盲/半文盲
510820101,510820,69,男,在婚（有配偶）,否,6,小学
510857431,510857,26,女,在婚（有配偶）,,,小学
510824102,510824,88,女,丧偶,,,文盲/半文盲
510857101,510857,37,男,在婚（有配偶）,,,小学
510826102,510826,47,女,在婚（有配偶）,否,5,小学
510822105,510822,45,女,在婚（有配偶）,,,初中
510860101,510860,58,女,在婚（有配偶）,否,4,小学
510828103,510828,42,女,在婚（有配偶）,否,6,初中
510833102,510833,45,女,在婚（有配偶）,,,文盲/半文盲
510842102,510842,69,女,在婚（有配偶）,否,4,小学
510839103,510839,29,男,在婚（有配偶）,否,6,初中
510831101,510831,80,男,在婚（有配偶）,,,文盲/半文盲
510820103,510820,49,男,在婚（有配偶）,,,高中/中专/技校/职高
510824103,510824,52,女,在婚（有配偶）,否,6,文盲/半文盲
510883102,510883,66,女,在婚（有配偶）,否,4,文盲/半文盲
510862103,510862,89,女,丧偶,,,文盲/半文盲
510859101,510859,46,男,在婚（有配偶）,是,6,小学
510892101,510892,54,男,在婚（有配偶）,是,4,小学
510821101,510821,67,男,丧偶,否,5,小学
510829102,510829,67,女,在婚（有配偶）,否,5,小学
510851106,510851,32,男,在婚（有配偶）,,,
510835101,510835,59,男,在婚（有配偶）,否,5,初中
510824104,510824,31,男,在婚（有配偶）,否,2,高中/中专/技校/职高
510854103,510854,45,男,在婚（有配偶）,是,5,初中
510838101,510838,66,男,在婚（有配偶）,是,6,初中
510883104,489620,40,女,在婚（有配偶）,否,6,
510873101,510873,79,男,在婚（有配偶）,否,5,文盲/半文盲
510847105,997793,22,男,未婚,,,高中/中专/技校/职高
510898102,510898,53,女,在婚（有配偶）,否,5,文盲/半文盲
510880102,510880,45,男,在婚（有配偶）,否,4,初中
510818101,510818,47,男,在婚（有配偶）,否,5,小学
510883101,510883,74,男,在婚（有配偶）,否,3,小学
510855501,510855,29,男,在婚（有配偶）,否,6,
510820104,510820,47,女,在婚（有配偶）,,,高中/中专/技校/职高
510855103,510855,25,女,在婚（有配偶）,否,5,高中/中专/技校/职高
510854104,510854,19,女,未婚,否,7,高中/中专/技校/职高
510857103,510857,62,女,在婚（有配偶）,,,文盲/半文盲
510898101,510898,54,男,在婚（有配偶）,否,4,文盲/半文盲
510817102,510817,57,女,在婚（有配偶）,否,4,文盲/半文盲
510828104,510828,22,女,未婚,否,7,大专
510837102,510837,43,女,在婚（有配偶）,否,6,小学
510880103,249239,21,女,未婚,,,大专
510858104,510858,39,女,在婚（有配偶）,否,6,初中
510892103,510892,54,女,在婚（有配偶）,否,3,文盲/半文盲
510831102,510831,50,男,在婚（有配偶）,否,5,初中
510822104,510822,23,女,未婚,,,
510828105,510828,45,男,在婚（有配偶）,是,7,
510836102,510836,52,女,在婚（有配偶）,否,5,文盲/半文盲
510861102,510861,79,男,在婚（有配偶）,否,3,小学
510888101,510888,53,女,在婚（有配偶）,否,4,
510820102,510820,67,女,在婚（有配偶）,否,6,文盲/半文盲
510836103,510836,30,男,在婚（有配偶）,,,大专
510847103,510847,72,女,在婚（有配偶）,否,5,小学
510847101,997793,44,男,在婚（有配偶）,否,5,文盲/半文盲
510837103,510837,21,女,未婚,否,5,大专
510851102,510851,54,男,在婚（有配偶）,,,高中/中专/技校/职高
510831103,510831,26,男,未婚,,,大学本科
510839101,510839,51,男,在婚（有配偶）,否,5,初中
510883103,489620,41,男,在婚（有配偶）,是,6,
510888102,510888,58,男,在婚（有配偶）,否,5,
510836501,510836,26,女,在婚（有配偶）,,,大专
510828102,510828,68,女,丧偶,否,4,文盲/半文盲
510862102,510862,51,女,在婚（有配偶）,否,6,初中
510837101,510837,43,男,在婚（有配偶）,否,3,
510892104,510892,16,男,未婚,是,6,初中
510891103,510891,66,女,在婚（有配偶）,否,6,文盲/半文盲
510851103,510851,29,女,在婚（有配偶）,,,初中
510838102,510838,43,男,在婚（有配偶）,,,文盲/半文盲
510883431,510883,29,女,在婚（有配偶）,否,6,文盲/半文盲
510829101,510829,67,男,在婚（有配偶）,否,5,小学
510822102,510822,76,女,在婚（有配偶）,否,5,文盲/半文盲
510838103,510838,66,女,在婚（有配偶）,否,6,小学
510822101,510822,81,男,在婚（有配偶）,,,小学
510821104,510821,42,女,在婚（有配偶）,否,5,小学
510821102,510821,42,男,在婚（有配偶）,否,6,小学
489620501,489620,62,女,丧偶,否,5,文盲/半文盲
510835102,510835,58,女,在婚（有配偶）,否,5,初中
510860501,510860,59,男,在婚（有配偶）,否,5,初中
510824101,510824,58,男,在婚（有配偶）,是,5,初中
510826101,510826,48,男,在婚（有配偶）,是,5,小学
510888104,510888,83,女,丧偶,否,5,
510858103,510858,43,男,在婚（有配偶）,否,6,高中/中专/技校/职高
510898103,510898,30,女,在婚（有配偶）,否,5,初中
510843103,510843,64,女,在婚（有配偶）,否,5,文盲/半文盲
510831105,510831,47,女,在婚（有配偶）,,,初中
510887101,510887,75,女,丧偶,否,4,文盲/半文盲
510857102,510857,66,男,在婚（有配偶）,否,5,小学
510826531,510826,25,女,未婚,,,初中
510833101,510833,46,男,在婚（有配偶）,否,5,小学
510818102,510818,42,女,在婚（有配偶）,否,5,文盲/半文盲
510854105,510854,42,女,在婚（有配偶）,是,4,小学
510855102,510855,48,男,在婚（有配偶）,否,5,小学
510843102,510843,68,男,在婚（有配偶）,是,5,文盲/半文盲
510842101,510842,71,男,在婚（有配偶）,否,5,小学
510838104,510838,42,女,在婚（有配偶）,否,6,初中
510891102,510891,73,男,在婚（有配偶）,是,4,初中
510873102,510873,72,女,在婚（有配偶）,否,4,文盲/半文盲
510817101,510817,60,男,在婚（有配偶）,,,初中
510899103,510899,63,女,在婚（有配偶）,否,5,文盲/半文盲
510884102,510884,63,男,离婚,否,6,初中
510892102,510892,87,女,丧偶,,,文盲/半文盲
510839102,510839,50,女,在婚（有配偶）,否,6,初中
510880101,510880,42,女,在婚（有配偶）,否,5,初中
510825101,510825,58,男,未婚,否,5,小学
510862101,510862,53,男,在婚（有配偶）,是,5,高中/中专/技校/职高
510831104,510831,82,女,在婚（有配偶）,否,4,文盲/半文盲
510861101,510861,82,女,在婚（有配偶）,,,文盲/半文盲
510858105,510858,17,男,未婚,否,6,初中
510854432,510854,43,女,离婚,,,
510836101,510836,56,男,在婚（有配偶）,,,初中
510854102,510854,65,女,在婚（有配偶）,否,4,文盲/半文盲
510851101,510851,52,女,在婚（有配偶）,否,4,文盲/半文盲
510839501,510839,22,女,在婚（有配偶）,否,7,初中
510855101,510855,49,女,在婚（有配偶）,否,5,高中/中专/技校/职高
510899102,510899,67,男,在婚（有配偶）,是,5,小学
510854101,510854,68,男,在婚（有配偶）,否,4,小学
510841103,510841,45,女,在婚（有配偶）,否,6,小学
